,year,month,day,hour,minute,sec,N,latitude,longitude,depth,magnitude
3731,2010,1,26,2,58,4,3731,44.57568,-110.96777,5.815,0.8911670699128904
3732,2010,1,26,2,58,44,3732,44.56707,-110.95085,9.548,1.0543349711415018
3733,2010,1,26,3,1,20,3733,44.56618,-110.94638,9.026,1.3004221205939432
3734,2010,1,26,3,3,8,3734,44.54987,-110.9542,10.603,0.801452136443596
3735,2010,1,26,3,5,24,3735,44.56462,-110.94464,9.05,1.1385281373121452
3736,2010,1,26,3,14,5,3736,44.57582,-110.96807,5.791,1.083003222667607
3737,2010,1,26,3,26,52,3737,44.56699,-110.9509,9.548,1.0112479629059
3738,2010,1,26,4,11,1,3738,44.56799,-110.95239,9.251,1.8477716218509508
3739,2010,1,26,4,41,2,3739,44.56784,-110.94211,9.793,0.8007065761284613
3740,2010,1,26,4,49,19,3740,44.5702,-110.92356,7.513,0.9769246982239616
3741,2010,1,26,4,54,17,3741,44.56792,-110.95237,9.212,2.039912023233297
3742,2010,1,26,5,1,36,3742,44.5687,-110.9528,9.273,1.920145447049898
3743,2010,1,26,5,9,53,3743,44.56787,-110.95149,9.58,1.0900109764426995
3744,2010,1,26,5,16,11,3744,44.56769,-110.95192,9.197,1.5494739427159168
3745,2010,1,26,5,16,35,3745,44.54472,-110.92007,13.714,0.8409907616092935
3746,2010,1,26,5,20,39,3746,44.56779,-110.95144,9.603,0.9834171386189372
3747,2010,1,26,5,28,0,3747,44.56839,-110.95273,9.259,1.6819469982913002
3748,2010,1,26,5,31,42,3748,44.56798,-110.95146,9.605,0.8902771617271135
3749,2010,1,26,5,35,26,3749,44.56875,-110.95314,9.235,1.851422417610902
3750,2010,1,26,5,40,17,3750,44.56813,-110.95184,9.589,1.0167251801132102
3751,2010,1,26,5,59,53,3751,44.56792,-110.95237,9.212,1.7726201147581988
3752,2010,1,26,6,0,17,3752,44.56745,-110.95148,9.229,0.9196273645502112
3753,2010,1,26,6,9,58,3753,44.56821,-110.95268,9.263,2.051395311242725
3754,2010,1,26,7,19,46,3754,44.57546,-110.96772,5.796,1.0041970422725868
3755,2010,1,26,7,20,51,3755,44.56757,-110.94641,9.106,1.394465718740933
3756,2010,1,26,7,31,28,3756,44.5681,-110.95241,9.213,1.8946935187363
3757,2010,1,26,8,4,59,3757,44.56872,-110.95343,9.245,2.036765195102644
3758,2010,1,26,8,46,21,3758,44.56613,-110.96592,7.735,1.018518301368912
3759,2010,1,26,8,52,10,3759,44.56741,-110.95142,9.652,1.060456325862644
3760,2010,1,26,9,31,1,3760,44.56537,-110.96594,7.58,0.9775601357352972
3761,2010,1,26,10,39,16,3761,44.56417,-110.96271,7.862,2.027728556935616
3762,2010,1,26,10,41,43,3762,44.56286,-110.96271,7.659,1.0512260971051346
3763,2010,1,26,10,42,1,3763,44.56286,-110.96271,7.659,0.8504283593510367
3764,2010,1,26,10,50,39,3764,44.57525,-110.96743,5.802,1.0589732483426255
3765,2010,1,26,10,51,20,3765,44.57513,-110.9677,5.805,0.9564859835512068
3766,2010,1,26,10,54,5,3766,44.58737,-110.93882,8.952,1.3948238474502002
3767,2010,1,26,10,54,13,3767,44.56125,-110.96007,7.942,1.7062500469877293
3768,2010,1,26,11,6,12,3768,44.54752,-110.92145,13.771,1.9900038122550023
3769,2010,1,26,11,9,39,3769,44.56893,-110.95312,9.386,2.053074830360305
3770,2010,1,26,13,30,43,3770,44.56533,-110.94847,8.882,0.9730657929225464
3771,2010,1,26,14,58,49,3771,44.55605,-110.94475,8.666,1.378682364884532
3772,2010,1,26,15,1,37,3772,44.55609,-110.944,8.729,1.4514179431620504
3773,2010,1,26,15,4,28,3773,44.57208,-110.95086,9.139,1.3757553807468512
3774,2010,1,26,15,49,47,3774,44.56954,-110.94777,9.255,1.443988680295325
3775,2010,1,26,15,50,24,3775,44.56153,-110.94313,9.151,1.4908759373659135
3776,2010,1,26,15,50,42,3776,44.56388,-110.94329,9.232,1.0468899297198568
3777,2010,1,26,15,51,55,3777,44.57359,-110.9604,5.926,0.9012851051261116
3778,2010,1,26,16,30,16,3778,44.5687,-110.95418,8.682,0.9761887257749275
3779,2010,1,26,16,49,36,3779,44.56987,-110.94752,9.356,1.1366489346622315
3780,2010,1,26,17,26,19,3780,44.56611,-110.95765,7.866,0.8693256324704741
3781,2010,1,26,17,28,21,3781,44.56668,-110.95052,9.683,1.1458648768065267
3782,2010,1,26,17,40,28,3782,44.5684,-110.94498,9.278,1.2349444814091162
3783,2010,1,26,17,40,55,3783,44.56848,-110.94481,9.28,0.8105853540276919
3784,2010,1,26,17,58,27,3784,44.56496,-110.95529,8.436,1.717265678489663
3785,2010,1,26,17,59,9,3785,44.5645,-110.95717,7.893,0.8588735523072801
3786,2010,1,26,18,19,9,3786,44.564,-110.95532,8.36,2.0635595181850204
3787,2010,1,26,18,20,38,3787,44.56333,-110.95833,7.774,1.3991387129816235
3788,2010,1,26,18,27,51,3788,44.57215,-110.94687,9.159,2.1210143597686506
3789,2010,1,26,18,29,32,3789,44.57392,-110.94857,9.021,1.1703751875146164
3790,2010,1,26,18,31,21,3790,44.56759,-110.95175,9.335,2.1587591884783817
3791,2010,1,26,18,35,11,3791,44.56673,-110.95129,9.728,0.8946184645325954
3792,2010,1,26,18,50,27,3792,44.57506,-110.97289,4.202,0.8692327036679863
3793,2010,1,26,18,59,20,3793,44.56965,-110.94646,9.374,2.102308282190533
3794,2010,1,26,19,18,0,3794,44.57435,-110.9505,9.242,1.2112364488725915
3795,2010,1,26,19,46,54,3795,44.58853,-110.94074,8.876,0.8004779801592323
3796,2010,1,26,19,47,22,3796,44.5759,-110.97005,5.511,0.9279642003447062
3797,2010,1,26,20,34,26,3797,44.56776,-110.95213,9.369,1.620277831386035
3798,2010,1,26,20,36,2,3798,44.56557,-110.94704,8.939,0.8630060769411716
3799,2010,1,26,22,14,43,3799,44.56761,-110.95218,9.26,1.4403328115754364
3800,2010,1,26,23,7,43,3800,44.57663,-110.96892,5.714,1.040462188162652
3801,2010,1,26,23,52,38,3801,44.56567,-110.95445,8.502,1.398660330254356
3802,2010,1,26,23,53,31,3802,44.56563,-110.95366,8.619,1.0504567341610198
3803,2010,1,27,0,15,24,3803,44.56697,-110.94991,9.657,1.0209831293204443
3804,2010,1,27,0,41,43,3804,44.56873,-110.952,9.271,2.335739000127216
3805,2010,1,27,1,4,15,3805,44.56526,-110.95797,7.922,0.8735085330169754
3806,2010,1,27,1,24,48,3806,44.56647,-110.94535,9.053,2.1053787800333748
3807,2010,1,27,1,28,40,3807,44.5466,-110.91107,13.608,2.7863457976757706
3808,2010,1,27,1,30,58,3808,44.56364,-110.94685,8.926,1.012753053634148
3809,2010,1,27,1,35,22,3809,44.56259,-110.94515,8.97,1.3893295971370174
3810,2010,1,27,1,35,34,3810,44.5827,-110.93585,8.547,1.120250252820859
3811,2010,1,27,1,42,44,3811,44.56276,-110.94637,8.937,1.1002393995966089
3812,2010,1,27,1,44,52,3812,44.55826,-110.94311,8.82,1.48843462931948
3813,2010,1,27,1,46,0,3813,44.57347,-110.96466,5.269,1.959597548345873
3814,2010,1,27,1,46,17,3814,44.56349,-110.94632,9.008,2.2579281325145795
3815,2010,1,27,1,49,31,3815,44.56079,-110.94585,8.831,0.9861299545042564
3816,2010,1,27,1,50,56,3816,44.57164,-110.97867,3.668,0.8953580652328017
3817,2010,1,27,2,4,3,3817,44.56973,-110.95046,8.999,1.2020583689480129
3818,2010,1,27,2,13,52,3818,44.57245,-110.97908,3.656,1.1728497989743951
3819,2010,1,27,3,2,46,3819,44.5746,-110.96656,5.758,0.934743357072454
3820,2010,1,27,3,5,57,3820,44.56568,-110.94898,9.441,1.3324550983368972
3821,2010,1,27,3,17,2,3821,44.56712,-110.95078,9.111,1.7763554868632214
3822,2010,1,27,3,20,4,3822,44.57324,-110.97052,4.909,0.9841892967152874
3823,2010,1,27,3,45,17,3823,44.54153,-110.91701,13.874,1.133779408807187
3824,2010,1,27,3,48,57,3824,44.54037,-110.91632,13.129,0.807515695495949
3825,2010,1,27,3,49,51,3825,44.55878,-110.94618,8.61,1.270892566630741
3826,2010,1,27,3,53,6,3826,44.55565,-110.94706,8.385,1.595602111644568
3827,2010,1,27,4,2,22,3827,44.57255,-110.95895,5.917,0.8258980641018461
3828,2010,1,27,4,14,10,3828,44.56096,-110.94484,9.138,0.8452405846706359
3829,2010,1,27,5,46,59,3829,44.56646,-110.94632,9.043,1.008477091933094
3830,2010,1,27,6,5,13,3830,44.55969,-110.94344,8.931,0.8952154353877935
3831,2010,1,27,6,7,1,3831,44.56697,-110.96295,5.086,1.1980863511666586
3832,2010,1,27,6,7,17,3832,44.56048,-110.94421,8.934,1.2437873843843232
3833,2010,1,27,6,17,22,3833,44.57505,-110.96709,6.007,0.8798869719401139
3834,2010,1,27,6,24,53,3834,44.5663,-110.94969,9.634,0.9473491927321817
3835,2010,1,27,6,28,38,3835,44.5638,-110.94424,9.075,1.5066468862265825
3836,2010,1,27,6,29,49,3836,44.5646,-110.94531,9.137,2.164491550537202
3837,2010,1,27,6,52,42,3837,44.5684,-110.94434,9.295,1.2783877694084764
3838,2010,1,27,7,7,40,3838,44.55929,-110.94198,8.919,1.214178015782221
3839,2010,1,27,7,12,51,3839,44.56895,-110.95332,9.207,1.3595697714814816
3840,2010,1,27,8,19,0,3840,44.57428,-110.95531,6.307,0.9443325038238556
3841,2010,1,27,9,37,29,3841,44.5509,-110.92094,6.561,0.824971719920405
3842,2010,1,27,9,39,4,3842,44.57056,-110.92083,7.705,0.8902907734266083
3843,2010,1,27,9,42,42,3843,44.55102,-110.92681,6.095,0.9086881434992607
3844,2010,1,27,9,43,41,3844,44.55898,-110.95149,8.143,1.1543308971298298
3845,2010,1,27,9,46,20,3845,44.55465,-110.97807,4.816,0.858186437500801
3846,2010,1,27,9,46,39,3846,44.5607,-110.95632,7.867,0.956138268845624
3847,2010,1,27,10,0,11,3847,44.57028,-110.92037,7.67,1.2841828797493724
3848,2010,1,27,10,8,12,3848,44.57005,-110.92003,7.655,0.8569541987765734
3849,2010,1,27,10,14,19,3849,44.5654,-110.93965,9.416,1.1267468207419105
3850,2010,1,27,11,5,19,3850,44.571,-110.97053,2.958,0.8540645469328054
3851,2010,1,27,12,17,46,3851,44.56786,-110.94649,9.167,1.1676659839034504
3852,2010,1,27,14,1,15,3852,44.56431,-110.95285,8.435,0.8600133431775738
3853,2010,1,27,14,10,8,3853,44.5647,-110.95134,8.573,1.627612912730368
3854,2010,1,27,14,17,40,3854,44.56435,-110.95386,8.39,1.1309893919033158
3855,2010,1,27,14,19,6,3855,44.57425,-110.96982,4.709,1.0264764371368242
3856,2010,1,27,14,36,52,3856,44.56691,-110.95026,9.737,0.9427915909591242
3857,2010,1,27,14,51,46,3857,44.56404,-110.93996,9.347,1.155582937560481
3858,2010,1,27,14,52,39,3858,44.57146,-110.91993,7.819,1.056927648171943
3859,2010,1,27,15,43,14,3859,44.5537,-110.95194,7.957,2.027993279342957
3860,2010,1,27,15,50,17,3860,44.55842,-110.94595,8.698,0.9108527574502944
3861,2010,1,27,16,16,20,3861,44.57379,-110.97346,4.024,0.9096115130472504
3862,2010,1,27,16,41,24,3862,44.56185,-110.947,8.929,1.9444656153351667
3863,2010,1,27,16,44,15,3863,44.56763,-110.93736,1.862,0.825833944008243
3864,2010,1,27,16,56,49,3864,44.56192,-110.94961,8.623,1.1062052487961476
3865,2010,1,27,17,2,3,3865,44.561,-110.94582,8.924,0.95540796425398
3866,2010,1,27,17,5,15,3866,44.55561,-110.9439,8.728,1.32436941673278
3867,2010,1,27,17,12,23,3867,44.55531,-110.94358,8.723,1.2563065814425685
3868,2010,1,27,17,22,39,3868,44.55944,-110.94644,8.863,0.9443206049399248
3869,2010,1,27,17,57,12,3869,44.57213,-110.92477,7.779,0.9481485109377796
3870,2010,1,27,18,28,22,3870,44.57039,-110.94642,9.356,2.513984289680021
3871,2010,1,27,19,8,51,3871,44.56816,-110.94473,9.245,1.4071695643490305
3872,2010,1,27,19,18,56,3872,44.55842,-110.95729,7.572,0.942813538633844
3873,2010,1,27,19,25,39,3873,44.55863,-110.9579,7.552,0.8980165066222914
3874,2010,1,27,19,52,15,3874,44.55331,-110.91585,13.914,2.760775350387453
3875,2010,1,27,19,54,56,3875,44.56244,-110.94559,8.993,1.3967665124856912
3876,2010,1,27,19,55,6,3876,44.59014,-110.93446,8.72,0.8421917378197876
3877,2010,1,27,20,3,57,3877,44.56855,-110.94432,9.269,1.5503862927623329
3878,2010,1,27,20,4,31,3878,44.56348,-110.94179,9.227,0.8799095549847349
3879,2010,1,27,20,10,51,3879,44.56421,-110.9481,8.961,1.033044325533895
3880,2010,1,27,20,17,3,3880,44.56898,-110.9466,9.265,1.1939903283381117
3881,2010,1,27,20,19,39,3881,44.56953,-110.94515,9.384,1.2785428530992011
3882,2010,1,27,20,23,17,3882,44.59331,-110.93485,8.855,1.4755656890499504
3883,2010,1,27,20,27,25,3883,44.56312,-110.94065,9.358,0.96859038457889
3884,2010,1,27,20,29,5,3884,44.56452,-110.94809,9.064,1.094750197444224
3885,2010,1,27,20,32,55,3885,44.56474,-110.94869,8.964,1.524938476040764
3886,2010,1,27,20,42,47,3886,44.54538,-110.98117,5.388,0.8880174468201181
3887,2010,1,27,21,16,54,3887,44.5646,-110.94902,8.793,0.874429758379395
3888,2010,1,27,21,49,20,3888,44.57518,-110.96772,5.73,0.8179775756652348
3889,2010,1,27,22,10,12,3889,44.5674,-110.94772,9.166,1.0060498103066284
3890,2010,1,27,22,18,43,3890,44.57309,-110.92501,8.077,0.8380796007139903
3891,2010,1,27,23,45,31,3891,44.56926,-110.94684,9.278,1.9909086206341529
3892,2010,1,28,0,4,3,3892,44.55014,-110.87454,9.21,1.1498721383604311
3893,2010,1,28,0,11,37,3893,44.57505,-110.96672,5.895,1.0864790283644632
3894,2010,1,28,1,22,57,3894,44.56782,-110.94332,9.251,1.1038857007040432
3895,2010,1,28,1,57,53,3895,44.5538,-110.94853,8.278,1.1583603046100914
3896,2010,1,28,2,50,26,3896,44.57501,-110.96715,5.831,0.99456782483246
3897,2010,1,28,4,2,11,3897,44.56469,-110.95815,7.776,1.044473087466258
3898,2010,1,28,4,21,31,3898,44.5666,-110.94718,9.049,1.1364867007105224
3899,2010,1,28,4,59,4,3899,44.57143,-110.96962,3.019,1.303405138751114
3900,2010,1,28,4,59,4,3900,44.57143,-110.96962,3.019,1.278673423016965
3901,2010,1,28,6,22,50,3901,44.55745,-110.94126,9.078,0.9232181503319008
3902,2010,1,28,6,46,25,3902,44.56537,-110.94672,9.329,0.8356716030583089
3903,2010,1,28,7,17,12,3903,44.57154,-110.95265,9.062,1.7343062598104964
3904,2010,1,28,7,22,20,3904,44.5718,-110.95088,9.066,1.9090100328662805
3905,2010,1,28,8,5,11,3905,44.57096,-110.95305,9.063,1.7507017016564683
3906,2010,1,28,8,30,15,3906,44.57261,-110.95185,9.112,1.4137125943326874
3907,2010,1,28,8,32,15,3907,44.57329,-110.95265,8.862,0.8374603502955686
3908,2010,1,28,8,32,59,3908,44.57331,-110.952,8.895,0.9961500187909496
3909,2010,1,28,8,33,27,3909,44.5698,-110.96284,7.735,0.85055600891801
3910,2010,1,28,8,47,40,3910,44.55075,-110.92115,13.421,2.2232400458269805
3911,2010,1,28,8,49,54,3911,44.5715,-110.95346,9.078,1.778898121492387
3912,2010,1,28,8,51,43,3912,44.56827,-110.92222,8.84,1.6227068174284154
3913,2010,1,28,8,52,27,3913,44.56469,-110.94,9.32,0.8883939559885601
3914,2010,1,28,8,53,46,3914,44.57494,-110.96447,5.349,1.1843210830876008
3915,2010,1,28,8,53,46,3915,44.57526,-110.96514,4.757,1.223736964468429
3916,2010,1,28,8,57,23,3916,44.57562,-110.96438,5.359,0.8413004916944631
3917,2010,1,28,9,5,0,3917,44.56415,-110.94975,8.899,1.6243108040740522
3918,2010,1,28,9,9,0,3918,44.55216,-110.9426,10.353,0.9087476200401172
3919,2010,1,28,9,12,4,3919,44.5654,-110.94804,9.007,1.1218778263345175
3920,2010,1,28,9,52,55,3920,44.5693,-110.91941,7.632,1.009818891936725
3921,2010,1,28,9,57,3,3921,44.57368,-110.9508,9.091,1.0422401898236466
3922,2010,1,28,10,40,49,3922,44.5712,-110.9508,8.924,0.8452784402301865
3923,2010,1,28,10,44,17,3923,44.5695,-110.96591,4.973,1.62713432234273
3924,2010,1,28,10,44,29,3924,44.57121,-110.95321,9.068,1.8611393139916723
3925,2010,1,28,10,58,9,3925,44.57195,-110.94773,8.972,1.1266445141448835
3926,2010,1,28,10,58,59,3926,44.56103,-110.94816,8.732,1.655278701478152
3927,2010,1,28,11,0,34,3927,44.57047,-110.95211,8.857,1.0013373018530998
3928,2010,1,28,12,6,55,3928,44.5733,-110.95042,9.131,1.0192810695908177
3929,2010,1,28,12,38,55,3929,44.56504,-110.94876,8.853,0.9836599578370382
3930,2010,1,28,12,48,6,3930,44.57342,-110.95169,8.976,0.8757596710407545
3931,2010,1,28,12,49,4,3931,44.57394,-110.95131,9.169,1.4064116386801988
3932,2010,1,28,13,19,45,3932,44.56961,-110.96183,5.101,0.9634053238016118
3933,2010,1,28,13,22,37,3933,44.57048,-110.95412,9.053,1.5010237895041303
3934,2010,1,28,13,43,25,3934,44.56887,-110.95763,8.368,1.1243795662161176
3935,2010,1,28,13,59,31,3935,44.57676,-110.97992,3.131,1.1920072723283854
3936,2010,1,28,14,38,18,3936,44.64222,-110.45084,3.167,1.1945070351960734
3937,2010,1,28,15,10,34,3937,44.56464,-110.94769,9.067,1.4439437567252895
3938,2010,1,28,15,58,38,3938,44.5702,-110.94526,9.233,0.8375503419632067
3939,2010,1,28,16,13,37,3939,44.56596,-110.95118,8.752,0.8200326818454575
3940,2010,1,28,17,31,28,3940,44.57323,-110.95396,8.84,1.2463518396966122
3941,2010,1,28,17,50,0,3941,44.56668,-110.9511,9.501,1.1551316759040158
3942,2010,1,28,18,3,35,3942,44.57127,-110.95118,9.131,2.5475483256519187
3943,2010,1,28,18,4,40,3943,44.56955,-110.94882,9.138,1.8035009954817445
3944,2010,1,28,18,5,13,3944,44.56896,-110.94991,9.127,1.7402384466424694
3945,2010,1,28,18,5,55,3945,44.56892,-110.95093,9.105,1.4384321452271975
3946,2010,1,28,20,43,41,3946,44.57158,-110.94747,9.206,1.0322951883988043
3947,2010,1,28,20,56,38,3947,44.5655,-110.94851,9.086,1.5520069811909405
3948,2010,1,28,22,1,43,3948,44.57463,-110.95231,9.19,1.0143442124845878
3949,2010,1,28,22,1,57,3949,44.57474,-110.95288,9.178,0.8009377535498696
3950,2010,1,28,22,4,1,3950,44.57438,-110.95173,9.271,1.294737804442296
3951,2010,1,28,23,50,33,3951,44.56836,-110.9561,8.603,1.2865698827264849
3952,2010,1,28,23,53,7,3952,44.56824,-110.95406,9.004,0.9538514723515112
3953,2010,1,28,23,56,4,3953,44.56709,-110.95482,8.911,2.200088616073427
3954,2010,1,28,23,57,3,3954,44.56693,-110.95234,8.874,2.0429353641575982
3955,2010,1,28,23,57,16,3955,44.56844,-110.95642,9.087,1.9480553958413305
3956,2010,1,28,23,59,21,3956,44.57438,-110.97374,4.596,0.929763941973472
3957,2010,1,29,0,2,36,3957,44.56596,-110.95712,8.136,0.9089576292191616
3958,2010,1,29,0,5,24,3958,44.56508,-110.95622,8.116,1.0456398053778089
3959,2010,1,29,0,8,27,3959,44.57136,-110.97743,3.698,1.0902568131843515
3960,2010,1,29,0,14,55,3960,44.56772,-110.95563,8.571,0.9906946565776864
3961,2010,1,29,0,15,29,3961,44.56414,-110.95495,7.919,2.017346967273154
3962,2010,1,29,0,15,46,3962,44.56545,-110.95244,8.569,2.0415983213912186
3963,2010,1,29,0,18,9,3963,44.5695,-110.95722,8.404,1.0811243786733904
3964,2010,1,29,0,22,9,3964,44.5684,-110.9567,8.406,0.9719882584625394
3965,2010,1,29,0,32,7,3965,44.56935,-110.95709,8.437,1.124434198127073
3966,2010,1,29,0,39,22,3966,44.56932,-110.95644,8.485,0.8727647589474008
3967,2010,1,29,1,2,45,3967,44.56589,-110.9553,8.483,1.0178006846503935
3968,2010,1,29,1,35,14,3968,44.57143,-110.9472,8.994,1.6425707304076167
3969,2010,1,29,3,53,24,3969,44.5657,-110.94662,9.057,1.840592150621546
3970,2010,1,29,3,53,57,3970,44.56485,-110.947,9.112,0.9458553812267524
3971,2010,1,29,6,1,43,3971,44.56826,-110.95766,8.351,2.033630948893526
3972,2010,1,29,6,3,58,3972,44.56813,-110.95843,7.778,0.8384268278532385
3973,2010,1,29,6,3,58,3973,44.56813,-110.95843,7.778,0.8384268278532385
3974,2010,1,29,6,36,19,3974,44.56342,-110.96062,7.879,1.138169956361224
3975,2010,1,29,6,49,19,3975,44.56689,-110.95547,8.342,2.239084177943876
3976,2010,1,29,6,49,37,3976,44.54418,-110.92737,12.193,2.1311038671049376
3977,2010,1,29,7,0,19,3977,44.5587,-110.94767,8.603,1.3604012494590605
3978,2010,1,29,7,0,38,3978,44.56677,-110.96453,5.232,1.1283797054008409
3979,2010,1,29,7,1,2,3979,44.53826,-110.91944,14.696,1.6410884045478773
3980,2010,1,29,7,17,8,3980,44.56868,-110.9586,8.355,1.9412784365600189
3981,2010,1,29,7,21,6,3981,44.56419,-110.95417,8.355,1.8452900117034567
3982,2010,1,29,7,21,35,3982,44.56435,-110.95396,8.394,1.4688156712070533
3983,2010,1,29,7,24,43,3983,44.55709,-110.95284,8.196,1.8051165855792048
3984,2010,1,29,7,28,51,3984,44.56725,-110.95462,8.519,1.1163301839643405
3985,2010,1,29,7,33,40,3985,44.56836,-110.95987,7.734,1.0672152381166895
3986,2010,1,29,7,38,45,3986,44.55838,-110.95637,7.628,1.201636906904827
3987,2010,1,29,7,44,1,3987,44.55734,-110.9569,7.462,1.0325230815830992
3988,2010,1,29,7,44,55,3988,44.56013,-110.94792,8.608,1.4054968102542555
3989,2010,1,29,7,57,55,3989,44.55856,-110.9579,7.463,0.9664946639182505
3990,2010,1,29,8,0,36,3990,44.56363,-110.96108,7.814,1.1092453841896912
3991,2010,1,29,8,4,48,3991,44.55783,-110.95653,7.528,0.925817958286758
3992,2010,1,29,8,11,33,3992,44.55883,-110.95806,7.506,1.5329544693792378
3993,2010,1,29,8,13,12,3993,44.57105,-110.97074,2.994,1.273203013476896
3994,2010,1,29,8,15,9,3994,44.57505,-110.97183,4.202,1.073253148146187
3995,2010,1,29,8,31,23,3995,44.56374,-110.9568,7.846,1.0000189461982978
3996,2010,1,29,8,33,32,3996,44.56461,-110.95514,8.349,1.6678578487672118
3997,2010,1,29,8,35,9,3997,44.55952,-110.95695,7.673,1.1660502065881426
3998,2010,1,29,8,35,56,3998,44.55964,-110.95724,7.663,1.4047460009610813
3999,2010,1,29,8,36,41,3999,44.56436,-110.95768,8.197,0.94271285081927
4000,2010,1,29,8,37,7,4000,44.56584,-110.97111,5.341,0.9783175306009032
4001,2010,1,29,8,57,12,4001,44.56413,-110.95758,7.715,0.9996850000969952
4002,2010,1,29,9,29,32,4002,44.56511,-110.95732,7.792,1.543329724967132
4003,2010,1,29,9,35,19,4003,44.56827,-110.94375,9.326,1.0121254963754225
4004,2010,1,29,10,2,12,4004,44.55852,-110.94366,8.722,1.3841670008472264
4005,2010,1,29,15,5,35,4005,44.5682,-110.9543,8.93,1.2436716660282994
4006,2010,1,29,15,58,59,4006,44.5587,-110.9462,8.46,0.8163670713865949
4007,2010,1,29,16,57,3,4007,44.57415,-110.9523,9.032,1.7342121682576015
4008,2010,1,29,17,14,43,4008,44.56556,-110.94768,8.902,0.8295683766982838
4009,2010,1,29,17,16,52,4009,44.56526,-110.94732,8.984,0.9915221058071086
4010,2010,1,29,17,17,56,4010,44.56545,-110.94695,9.082,1.1355397115323556
4011,2010,1,29,17,23,22,4011,44.56177,-110.94994,8.589,2.1388557930383305
4012,2010,1,29,17,40,21,4012,44.56093,-110.95112,8.352,0.8364615536691848
4013,2010,1,29,18,1,10,4013,44.55098,-110.94618,8.127,0.8876168970833886
4014,2010,1,29,18,7,34,4014,44.55616,-110.94411,8.639,1.265803243646877
4015,2010,1,29,18,35,45,4015,44.56031,-110.95174,8.126,0.8863296402053369
4016,2010,1,29,19,1,9,4016,44.55614,-110.9432,8.701,1.410048232584289
4017,2010,1,29,22,18,9,4017,44.56224,-110.95314,8.125,0.8365481204412182
4018,2010,1,29,23,27,31,4018,44.53866,-110.86295,9.809,1.313605943785601
4019,2010,1,30,0,22,6,4019,44.56033,-110.95269,7.962,0.9524034109603076
4020,2010,1,30,0,34,24,4020,44.54764,-110.93815,8.831,1.0412124354244006
4021,2010,1,30,3,6,33,4021,44.56199,-110.94292,9.053,1.392027528738054
4022,2010,1,30,3,21,43,4022,44.57168,-110.95988,5.809,0.8397739188412481
4023,2010,1,30,4,9,7,4023,44.55935,-110.9368,9.518,0.8125475074613804
4024,2010,1,30,4,14,35,4024,44.57021,-110.96041,5.592,0.8700492538604834
4025,2010,1,30,10,5,20,4025,44.56595,-110.91613,6.763,1.0480553669976325
4026,2010,1,30,10,22,12,4026,44.56581,-110.91641,6.745,1.3148757090330845
4027,2010,1,30,11,23,38,4027,44.5656,-110.91586,6.706,1.4357965042708924
4028,2010,2,1,0,51,12,4028,44.55513,-110.94362,8.67,1.377467476337087
4029,2010,2,1,0,52,35,4029,44.55521,-110.94573,8.548,1.0333295229719142
4030,2010,2,1,8,10,41,4030,44.57745,-110.96364,6.672,2.271918596277408
4031,2010,2,1,8,12,33,4031,44.56862,-110.94438,9.258,1.2599340740956495
4032,2010,2,1,8,23,12,4032,44.55684,-110.86244,12.289,1.7531739488142468
4033,2010,2,1,8,48,18,4033,44.55324,-110.89596,4.979,0.8839759452995135
4034,2010,2,1,9,1,31,4034,44.57599,-110.96312,6.609,1.1257261025504188
4035,2010,2,1,9,20,46,4035,44.55325,-110.89616,4.964,0.8197811448232803
4036,2010,2,1,9,59,46,4036,44.55844,-110.94941,8.26,1.1058509809121282
4037,2010,2,1,10,23,3,4037,44.5715,-110.95312,8.974,1.2974717490690666
4038,2010,2,1,12,17,51,4038,44.57738,-110.96198,6.664,2.2833646014127007
4039,2010,2,1,12,24,29,4039,44.57637,-110.96173,6.591,0.8548644624960322
4040,2010,2,1,13,25,6,4040,44.57014,-110.94426,9.395,1.0804757875695086
4041,2010,2,1,17,3,11,4041,44.57753,-110.95924,6.723,1.8422373780669088
4042,2010,2,1,17,12,39,4042,44.57198,-110.97439,3.916,0.9943747732843282
4043,2010,2,1,17,38,26,4043,44.57813,-110.9628,6.706,2.3063232175788904
4044,2010,2,1,17,42,9,4044,44.57577,-110.96211,6.697,1.0380802269299736
4045,2010,2,1,21,41,38,4045,44.57975,-110.96142,6.732,1.6139151374645913
4046,2010,2,1,21,55,21,4046,44.57877,-110.96507,6.499,0.8740616645275241
4047,2010,2,1,22,10,22,4047,44.57661,-110.95832,6.765,1.1769835227560408
4048,2010,2,1,23,41,59,4048,44.56148,-110.97012,4.208,1.035938678243153
4049,2010,2,1,23,43,16,4049,44.55538,-110.94815,8.62,1.17058793246559
4050,2010,2,1,23,43,43,4050,44.55386,-110.94763,8.578,1.302514125756654
4051,2010,2,1,23,44,15,4051,44.55319,-110.94836,8.452,0.844336054471716
4052,2010,2,1,23,44,58,4052,44.55669,-110.94794,8.695,1.77543162737905
4053,2010,2,1,23,46,38,4053,44.55478,-110.94685,8.707,1.180883294346162
4054,2010,2,1,23,50,42,4054,44.55644,-110.94886,8.508,1.1874354544083676
4055,2010,2,1,23,51,22,4055,44.55418,-110.94763,8.636,1.012279819131401
4056,2010,2,1,23,51,51,4056,44.55538,-110.94777,8.63,0.9359153265062536
4057,2010,2,1,23,52,16,4057,44.56151,-110.97037,4.156,1.1268184274357238
